?gene	?label	?taxon_label
<http://www.ncbi.nlm.nih.gov/gene/11281>	"POU6F2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/51008>	"ASCC1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2692>	"GHRHR"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3094>	"HINT1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/727>	"C5"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/388389>	"CCDC103"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/23171>	"GPD1L"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5957>	"RCVRN"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/213>	"ALB"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/581>	"BAX"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2876>	"GPX1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1413>	"CRYBA4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1020>	"CDK5"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/10295>	"BCKDK"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/785>	"CACNB4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3778>	"KCNMA1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4536>	"ND2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/54795>	"TRPM4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6041>	"RNASEL"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/7504>	"XK"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/8148>	"TAF15"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3850>	"KRT3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2591>	"GALNT3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/8671>	"SLC4A4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6208>	"RPS14"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/84282>	"RNF135"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/57534>	"MIB1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4303>	"FOXO4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/203>	"AK1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4634>	"MYL3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5310>	"PKD1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2161>	"F12"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/258>	"AMBN"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/65217>	"PCDH15"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/7092>	"TLL1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/25788>	"RAD54B"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/7153>	"TOP2A"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3208>	"HPCA"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/63924>	"CIDEC"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/84693>	"MCEE"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/9364>	"RAB28"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/83394>	"PITPNM3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/10008>	"KCNE3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6892>	"TAPBP"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3860>	"KRT13"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4629>	"MYH11"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5358>	"PLS3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4633>	"MYL2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/55130>	"ARMC4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4869>	"NPM1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5669>	"PSG1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2115>	"ETV1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3560>	"IL2RB"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/54443>	"ANLN"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/57010>	"CABP4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/79651>	"RHBDF2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/255738>	"PCSK9"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/374393>	"FAM111B"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/55851>	"PSENEN"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3953>	"LEPR"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/27034>	"ACAD8"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/200576>	"PIKFYVE"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3460>	"IFNGR2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/339829>	"CCDC39"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/128338>	"DRAM2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6731>	"SRP72"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6201>	"RPS7"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2995>	"GYPC"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6868>	"ADAM17"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1066>	"CES1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1969>	"EPHA2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5321>	"PLA2G4A"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/185>	"AGTR1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2038>	"EPB42"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/7026>	"NR2F2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/8028>	"MLLT10"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1892>	"ECHS1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/10558>	"SPTLC1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2556>	"GABRA3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/53630>	"BCO1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1537>	"CYC1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/644>	"BLVRA"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/23435>	"TARDBP"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/50615>	"IL21R"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3563>	"IL3RA"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/115948>	"CCDC151"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6770>	"STAR"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/28755>	"TRAC"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1834>	"DSPP"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5265>	"SERPINA1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4070>	"TACSTD2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/345193>	"LRIT3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/84173>	"ELMOD3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/51218>	"GLRX5"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/25>	"ABL1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1412>	"CRYBA2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/63929>	"XPNPEP3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/27329>	"ANGPTL3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/79796>	"ALG9"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/81624>	"DIAPH3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/56776>	"FMN2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/953>	"ENTPD1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3651>	"PDX1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1559>	"CYP2C9"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4093>	"SMAD9"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/22909>	"FAN1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4760>	"NEUROD1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/91624>	"NEXN"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/80254>	"CEP63"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/462>	"SERPINC1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5568>	"PRKACG"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/116085>	"SLC22A12"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2299>	"FOXI1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2099>	"ESR1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/197322>	"ACSF3"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4254>	"KITLG"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/89781>	"HPS4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1284>	"COL4A2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5122>	"PCSK1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3689>	"ITGB2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1141>	"CHRNB2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/5199>	"CFP"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/9187>	"SLC24A1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/64788>	"LMF1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6440>	"SFTPC"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/10345>	"TRDN"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/8284>	"KDM5D"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/79803>	"HPS6"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/3800>	"KIF5C"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/55780>	"ERMARD"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/60481>	"ELOVL5"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/51473>	"DCDC2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/51168>	"MYO15A"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/8506>	"CNTNAP1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/84225>	"ZMYND15"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6229>	"RPS24"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/10369>	"CACNG2"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/389421>	"LIN28B"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/135935>	"NOBOX"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/2308>	"FOXO1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/149775>	"GNAS-AS1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/283>	"ANG"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1675>	"CFD"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/11078>	"TRIOBP"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/30009>	"TBX21"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/4018>	"LPA"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/6789>	"STK4"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/10075>	"HUWE1"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
<http://www.ncbi.nlm.nih.gov/gene/1540>	"CYLD"^^<http://www.w3.org/2001/XMLSchema#string>	"Homo sapiens"^^<http://www.w3.org/2001/XMLSchema#string>
